LCSC Part Number,Manufacture Part Number,Manufacturer,Customer NO.,Package,Description,RoHS,Order Qty.,Min\Mult Order Qty.,Unit Price,Order Price
C125087,LTST-C150KSKT,Lite-On,RXX,1206,20mA 70mcd 无色透明透镜 -55℃~+85℃ 587nm Yellow 130° 75mW 2.1V 1206  Light Emitting Diodes (LED) ROHS,YES,6000,20\20,$ 0.0107,$ 64.2
